Seed,Epoch,Loss,Accuracy,Test_Accuracy,Val_Accuracy,First_Epoch_Time,Steady_Epoch_Time,Batch_Size
42,1,0.2489200245195394,92.67486919409276,95.34285714285714,95.2578203113841,3.5518438816070557,-1.0,64
42,2,0.15164370524651552,95.69099448204432,96.38571428571429,96.00057134695044,3.5518438816070557,2.908342123031616,64
42,3,0.1271575621803017,96.4535080983589,96.38571428571429,96.15769175832024,3.5518438816070557,2.908342123031616,64
42,1,0.25789270168469525,91.95878497830319,95.58571428571429,95.64347950292816,0.7767977714538574,-1.0,256
42,2,0.10518049444830242,96.73208450150895,96.85714285714285,96.78617340379945,0.7767977714538574,1.0058107376098633,256
42,3,0.07856642096190562,97.6035286344399,97.27142857142857,96.98614483645194,0.7767977714538574,1.0058107376098633,256
42,1,0.42180539599538763,86.6104751870569,95.39999999999999,95.21496929010141,0.4396815299987793,-1.0,1024
42,2,0.11548880926381115,96.39457847461563,96.82857142857144,96.8861591201257,0.4396815299987793,0.42133378982543945,1024
42,3,0.07387389243487284,97.73031661279666,97.14285714285714,97.21468361662619,0.4396815299987793,0.42133378982543945,1024
