Seed,Epoch,Loss,Accuracy,Iteration,Total_iter,Batch_Size
42,1,0.35803213715553284,89.0625,114,2625,64
42,1,0.2860563397407532,90.625,115,2625,64
42,1,0.4972262978553772,87.5,116,2625,64
42,1,0.36586564779281616,89.0625,117,2625,64
42,1,0.3323214054107666,87.5,118,2625,64
42,1,0.30095791816711426,87.5,119,2625,64
42,1,0.16071531176567078,93.75,120,2625,64
42,1,0.23004433512687683,90.625,121,2625,64
42,1,0.143792524933815,95.3125,122,2625,64
42,1,0.2735779285430908,90.625,123,2625,64
42,1,0.15218937397003174,93.75,124,2625,64
42,1,0.2418304681777954,89.0625,125,2625,64
42,1,0.3124387860298157,90.625,126,2625,64
42,1,0.10146595537662506,93.75,127,2625,64
42,1,0.1713268905878067,93.75,128,2625,64
42,1,0.49527233839035034,89.0625,129,2625,64
42,1,0.2429172843694687,89.0625,130,2625,64
42,1,0.2465278059244156,95.3125,131,2625,64
42,1,0.14742688834667206,93.75,132,2625,64
42,1,0.2770361304283142,92.1875,133,2625,64
42,1,0.268914133310318,92.1875,134,2625,64
42,1,0.5097699761390686,81.25,135,2625,64
42,1,0.5827218890190125,82.8125,136,2625,64
42,1,0.2948814034461975,92.1875,137,2625,64
42,1,0.1283748745918274,95.3125,138,2625,64
42,1,0.2338188886642456,95.3125,139,2625,64
42,1,0.27940553426742554,92.1875,140,2625,64
42,1,0.31834590435028076,89.0625,141,2625,64
42,1,0.5259983539581299,87.5,142,2625,64
42,1,0.4414132833480835,85.9375,143,2625,64
42,1,0.2150740772485733,95.3125,144,2625,64
42,1,0.3267348110675812,92.1875,145,2625,64
42,1,0.23477497696876526,90.625,146,2625,64
42,1,0.3181530833244324,89.0625,147,2625,64
42,1,0.27319103479385376,89.0625,148,2625,64
42,1,0.10598542541265488,95.3125,149,2625,64
42,1,0.21088911592960358,90.625,150,2625,64
42,1,0.26551324129104614,90.625,151,2625,64
42,1,0.47933676838874817,89.0625,152,2625,64
42,1,0.3133155405521393,92.1875,153,2625,64
42,1,0.4473896026611328,87.5,154,2625,64
42,1,0.26197096705436707,90.625,155,2625,64
42,1,0.10519960522651672,96.875,156,2625,64
42,1,0.41183769702911377,92.1875,157,2625,64
42,1,0.32634201645851135,93.75,158,2625,64
42,1,0.2240510880947113,93.75,159,2625,64
42,1,0.16934263706207275,93.75,160,2625,64
42,1,0.1468137800693512,95.3125,161,2625,64
42,1,0.2938403785228729,93.75,162,2625,64
42,1,0.23562945425510406,92.1875,163,2625,64
42,1,0.2193751186132431,93.75,164,2625,64
42,1,0.17234063148498535,92.1875,165,2625,64
42,1,0.31694453954696655,93.75,166,2625,64
42,1,0.31093740463256836,93.75,167,2625,64
42,1,0.2992359399795532,90.625,168,2625,64
42,1,0.10278987884521484,95.3125,169,2625,64
42,1,0.28163212537765503,92.1875,170,2625,64
42,1,0.3847735524177551,87.5,171,2625,64
42,1,0.13989096879959106,93.75,172,2625,64
42,1,0.26777201890945435,90.625,173,2625,64
42,1,0.196344256401062,93.75,174,2625,64
42,1,0.3013051152229309,93.75,175,2625,64
42,1,0.30621129274368286,89.0625,176,2625,64
42,1,0.26909759640693665,90.625,177,2625,64
42,1,0.48758554458618164,87.5,178,2625,64
42,1,0.1384745091199875,95.3125,179,2625,64
42,1,0.16487914323806763,95.3125,180,2625,64
42,1,0.2834261357784271,93.75,181,2625,64
42,1,0.2631258964538574,93.75,182,2625,64
42,1,0.31468310952186584,84.375,183,2625,64
42,1,0.2221125066280365,90.625,184,2625,64
42,1,0.2314116656780243,92.1875,185,2625,64
42,1,1.0594210624694824,81.25,186,2625,64
42,1,0.23358970880508423,90.625,187,2625,64
42,1,0.2101389616727829,92.1875,188,2625,64
42,1,0.43236544728279114,84.375,189,2625,64
42,1,0.21755459904670715,95.3125,190,2625,64
42,1,0.2586827576160431,93.75,191,2625,64
42,1,0.13484719395637512,96.875,192,2625,64
42,1,0.21754002571105957,95.3125,193,2625,64
42,1,0.3213001489639282,90.625,194,2625,64
42,1,0.3067464232444763,89.0625,195,2625,64
42,1,0.3233911395072937,90.625,196,2625,64
42,1,0.43725481629371643,90.625,197,2625,64
42,1,0.2152015119791031,95.3125,198,2625,64
42,1,0.22538086771965027,93.75,199,2625,64
42,1,0.27040183544158936,95.3125,200,2625,64
42,1,0.2777579724788666,92.1875,201,2625,64
42,1,0.3568776845932007,89.0625,202,2625,64
42,1,0.2443370223045349,92.1875,203,2625,64
42,1,0.32126933336257935,92.1875,204,2625,64
42,1,0.2164842039346695,93.75,205,2625,64
42,1,0.25035524368286133,92.1875,206,2625,64
42,1,0.399802029132843,87.5,207,2625,64
42,1,0.20052620768547058,96.875,208,2625,64
42,1,0.16624663770198822,95.3125,209,2625,64
42,1,0.21435952186584473,92.1875,210,2625,64
42,1,0.18871650099754333,93.75,211,2625,64
42,1,0.307256817817688,87.5,212,2625,64
42,1,0.1957303136587143,96.875,213,2625,64
42,1,0.2933798134326935,90.625,214,2625,64
42,1,0.2965956926345825,92.1875,215,2625,64
42,1,0.14871998131275177,95.3125,216,2625,64
42,1,0.21243998408317566,95.3125,217,2625,64
42,1,0.26015928387641907,95.3125,218,2625,64
42,1,0.20929428935050964,92.1875,219,2625,64
42,1,0.24517381191253662,95.3125,220,2625,64
42,1,0.2737969756126404,90.625,221,2625,64
42,1,0.07150126248598099,100.0,222,2625,64
42,1,0.09442302584648132,100.0,223,2625,64
42,1,0.4896667003631592,90.625,224,2625,64
42,1,0.36483168601989746,85.9375,225,2625,64
42,1,0.2013193517923355,95.3125,226,2625,64
42,1,0.22461991012096405,92.1875,227,2625,64
42,1,0.11684978008270264,93.75,228,2625,64
42,1,0.21885570883750916,92.1875,229,2625,64
42,1,0.3057289123535156,92.1875,230,2625,64
42,1,0.15922558307647705,93.75,231,2625,64
42,1,0.2409369796514511,92.1875,232,2625,64
42,1,0.265191912651062,90.625,233,2625,64
42,1,0.19400160014629364,92.1875,234,2625,64
42,1,0.1809062510728836,93.75,235,2625,64
42,1,0.18195198476314545,92.1875,236,2625,64
42,1,0.04651303589344025,98.4375,237,2625,64
42,1,0.2361668199300766,93.75,238,2625,64
42,1,0.3655584156513214,92.1875,239,2625,64
42,1,0.30029726028442383,92.1875,240,2625,64
42,1,0.12115700542926788,96.875,241,2625,64
42,1,0.21648326516151428,93.75,242,2625,64
42,1,0.25266027450561523,95.3125,243,2625,64
42,1,0.3677324652671814,87.5,244,2625,64
42,1,0.36020976305007935,89.0625,245,2625,64
42,1,0.34571683406829834,90.625,246,2625,64
42,1,0.20001281797885895,95.3125,247,2625,64
42,1,0.18330848217010498,96.875,248,2625,64
42,1,0.16107039153575897,95.3125,249,2625,64
42,1,0.36984366178512573,90.625,250,2625,64
42,1,0.3904963731765747,89.0625,251,2625,64
42,1,0.14894051849842072,93.75,252,2625,64
42,1,0.2318907380104065,90.625,253,2625,64
42,1,0.2884867787361145,92.1875,254,2625,64
42,1,0.0776248350739479,98.4375,255,2625,64
42,1,0.11051672697067261,95.3125,256,2625,64
42,1,0.2869696617126465,90.625,257,2625,64
42,1,0.43227022886276245,89.0625,258,2625,64
42,1,0.19099576771259308,95.3125,259,2625,64
42,1,0.17230437695980072,93.75,260,2625,64
42,1,0.16003426909446716,96.875,261,2625,64
42,1,0.2442876100540161,90.625,262,2625,64
42,1,0.3538691997528076,92.1875,263,2625,64
42,1,0.3146309554576874,92.1875,264,2625,64
42,1,0.35190850496292114,92.1875,265,2625,64
42,1,0.43821316957473755,92.1875,266,2625,64
42,1,0.07754649221897125,96.875,267,2625,64
42,1,0.2059706747531891,92.1875,268,2625,64
42,1,0.2417685091495514,93.75,269,2625,64
42,1,0.24531859159469604,93.75,270,2625,64
42,1,0.25091060996055603,92.1875,271,2625,64
42,1,0.16285529732704163,92.1875,272,2625,64
42,1,0.1795639991760254,92.1875,273,2625,64
42,1,0.47429096698760986,92.1875,274,2625,64
42,1,0.16908599436283112,96.875,275,2625,64
42,1,0.15336446464061737,93.75,276,2625,64
42,1,0.1838669776916504,93.75,277,2625,64
42,1,0.19490744173526764,93.75,278,2625,64
42,1,0.2531522512435913,93.75,279,2625,64
42,1,0.16902107000350952,95.3125,280,2625,64
42,1,0.20312534272670746,92.1875,281,2625,64
42,1,0.3854256272315979,89.0625,282,2625,64
42,1,0.19800812005996704,93.75,283,2625,64
42,1,0.26306506991386414,89.0625,284,2625,64
42,1,0.18558774888515472,93.75,285,2625,64
42,1,0.1260417103767395,96.875,286,2625,64
42,1,0.4588349461555481,95.3125,287,2625,64
42,1,0.30844593048095703,87.5,288,2625,64
42,1,0.5460157990455627,87.5,289,2625,64
42,1,0.24321942031383514,89.0625,290,2625,64
42,1,0.28463083505630493,92.1875,291,2625,64
42,1,0.19937148690223694,90.625,292,2625,64
42,1,0.10854995250701904,96.875,293,2625,64
42,1,0.13233321905136108,96.875,294,2625,64
42,1,0.09453485906124115,93.75,295,2625,64
42,1,0.22735944390296936,92.1875,296,2625,64
42,1,0.14597958326339722,93.75,297,2625,64
42,1,0.2409922331571579,92.1875,298,2625,64
42,1,0.3389003872871399,90.625,299,2625,64
42,1,0.18586128950119019,92.1875,300,2625,64
42,1,0.1219608336687088,96.875,301,2625,64
42,1,0.44494909048080444,90.625,302,2625,64
42,1,0.2695847153663635,93.75,303,2625,64
42,1,0.3555324077606201,92.1875,304,2625,64
42,1,0.1642494946718216,93.75,305,2625,64
42,1,0.12156128138303757,95.3125,306,2625,64
42,1,0.16249138116836548,95.3125,307,2625,64
42,1,0.20033974945545197,89.0625,308,2625,64
42,1,0.12570726871490479,95.3125,309,2625,64
42,1,0.18445782363414764,95.3125,310,2625,64
42,1,0.17821413278579712,95.3125,311,2625,64
42,1,0.07990270853042603,96.875,312,2625,64
42,1,0.25297874212265015,90.625,313,2625,64
42,1,0.1762414574623108,93.75,314,2625,64
42,1,0.1702214777469635,93.75,315,2625,64
42,1,0.41838663816452026,95.3125,316,2625,64
42,1,0.2024623453617096,96.875,317,2625,64
42,1,0.37018251419067383,92.1875,318,2625,64
42,1,0.1817781776189804,95.3125,319,2625,64
42,1,0.3680616319179535,92.1875,320,2625,64
42,1,0.13367614150047302,95.3125,321,2625,64
42,1,0.2157641500234604,95.3125,322,2625,64
42,1,0.2367388904094696,96.875,323,2625,64
42,1,0.266035795211792,95.3125,324,2625,64
42,1,0.1413474828004837,93.75,325,2625,64
42,1,0.12901270389556885,95.3125,326,2625,64
42,1,0.10085150599479675,95.3125,327,2625,64
42,1,0.40498965978622437,87.5,328,2625,64
42,1,0.09788847714662552,96.875,329,2625,64
42,1,0.13894008100032806,93.75,330,2625,64
42,1,0.09013128280639648,96.875,331,2625,64
42,1,0.14601320028305054,93.75,332,2625,64
42,1,0.2301112860441208,93.75,333,2625,64
42,1,0.2872418165206909,93.75,334,2625,64
42,1,0.24259719252586365,90.625,335,2625,64
42,1,0.19682851433753967,90.625,336,2625,64
42,1,0.05343930050730705,98.4375,337,2625,64
42,1,0.09811908006668091,95.3125,338,2625,64
42,1,0.3078129291534424,92.1875,339,2625,64
42,1,0.10518164932727814,96.875,340,2625,64
42,1,0.145048588514328,95.3125,341,2625,64
42,1,0.31161433458328247,89.0625,342,2625,64
42,1,0.17116162180900574,96.875,343,2625,64
42,1,0.10520997643470764,96.875,344,2625,64
42,1,0.20665918290615082,95.3125,345,2625,64
42,1,0.13264676928520203,96.875,346,2625,64
42,1,0.09001296758651733,98.4375,347,2625,64
42,1,0.15302102267742157,92.1875,348,2625,64
42,1,0.14415304362773895,95.3125,349,2625,64
42,1,0.12881740927696228,96.875,350,2625,64
42,1,0.25306200981140137,95.3125,351,2625,64
42,1,0.11759549379348755,93.75,352,2625,64
42,1,0.12042774260044098,93.75,353,2625,64
42,1,0.13980086147785187,93.75,354,2625,64
42,1,0.41596823930740356,90.625,355,2625,64
42,1,0.0863567441701889,98.4375,356,2625,64
42,1,0.12437388300895691,96.875,357,2625,64
42,1,0.23499199748039246,90.625,358,2625,64
42,1,0.03236674144864082,98.4375,359,2625,64
42,1,0.14472083747386932,95.3125,360,2625,64
42,1,0.2590709328651428,95.3125,361,2625,64
42,1,0.07650075852870941,96.875,362,2625,64
42,1,0.17955230176448822,93.75,363,2625,64
42,1,0.10505905747413635,96.875,364,2625,64
42,1,0.18801164627075195,95.3125,365,2625,64
42,1,0.17218434810638428,93.75,366,2625,64
42,1,0.35294216871261597,93.75,367,2625,64
42,1,0.19807615876197815,95.3125,368,2625,64
42,1,0.06370238214731216,98.4375,369,2625,64
42,1,0.07863101363182068,98.4375,370,2625,64
42,1,0.09874391555786133,95.3125,371,2625,64
42,1,0.5457322001457214,93.75,372,2625,64
42,1,0.1195155531167984,96.875,373,2625,64
42,1,0.5854483842849731,87.5,374,2625,64
42,1,0.2554893493652344,93.75,375,2625,64
42,1,0.19721557199954987,93.75,376,2625,64
42,1,0.15200413763523102,95.3125,377,2625,64
42,1,0.27143847942352295,95.3125,378,2625,64
42,1,0.3096731901168823,90.625,379,2625,64
42,1,0.2727096974849701,90.625,380,2625,64
42,1,0.19755549728870392,96.875,381,2625,64
42,1,0.12997651100158691,95.3125,382,2625,64
42,1,0.12893080711364746,95.3125,383,2625,64
42,1,0.2571629583835602,95.3125,384,2625,64
42,1,0.11642558872699738,96.875,385,2625,64
42,1,0.15267612040042877,95.3125,386,2625,64
42,1,0.15434530377388,93.75,387,2625,64
42,1,0.44624578952789307,84.375,388,2625,64
42,1,0.21454428136348724,92.1875,389,2625,64
42,1,0.3627338409423828,87.5,390,2625,64
42,1,0.0592142678797245,100.0,391,2625,64
42,1,0.28946173191070557,90.625,392,2625,64
42,1,0.35220780968666077,90.625,393,2625,64
42,1,0.19919468462467194,93.75,394,2625,64
42,1,0.4104726314544678,89.0625,395,2625,64
42,1,0.35270798206329346,90.625,396,2625,64
42,1,0.2058640569448471,92.1875,397,2625,64
42,1,0.17389996349811554,92.1875,398,2625,64
42,1,0.09597401320934296,96.875,399,2625,64
42,1,0.25845569372177124,90.625,400,2625,64
42,1,0.16903190314769745,93.75,401,2625,64
42,1,0.15281528234481812,95.3125,402,2625,64
42,1,0.2089574635028839,93.75,403,2625,64
42,1,0.10948221385478973,95.3125,404,2625,64
42,1,0.2317884862422943,95.3125,405,2625,64
42,1,0.3368915319442749,92.1875,406,2625,64
42,1,0.733718752861023,82.8125,407,2625,64
42,1,0.1349555253982544,93.75,408,2625,64
42,1,0.22550725936889648,95.3125,409,2625,64
42,1,0.18856705725193024,96.875,410,2625,64
42,1,0.09611146152019501,93.75,411,2625,64
42,1,0.05971001833677292,98.4375,412,2625,64
42,1,0.10782516747713089,96.875,413,2625,64
42,1,0.39442288875579834,89.0625,414,2625,64
42,1,0.09136193245649338,95.3125,415,2625,64
42,1,0.22813881933689117,96.875,416,2625,64
42,1,0.1644408106803894,90.625,417,2625,64
42,1,0.1862446665763855,96.875,418,2625,64
42,1,0.2877861559391022,92.1875,419,2625,64
42,1,0.20207762718200684,92.1875,420,2625,64
42,1,0.1406145542860031,96.875,421,2625,64
42,1,0.11733978986740112,96.875,422,2625,64
42,1,0.33336833119392395,85.9375,423,2625,64
42,1,0.060398172587156296,96.875,424,2625,64
42,1,0.184889018535614,93.75,425,2625,64
42,1,0.27411210536956787,90.625,426,2625,64
42,1,0.22214746475219727,89.0625,427,2625,64
42,1,0.18182125687599182,96.875,428,2625,64
42,1,0.25623735785484314,93.75,429,2625,64
42,1,0.44756773114204407,90.625,430,2625,64
42,1,0.24932903051376343,92.1875,431,2625,64
42,1,0.11690308898687363,96.875,432,2625,64
42,1,0.18853497505187988,95.3125,433,2625,64
42,1,0.08778449892997742,95.3125,434,2625,64
42,1,0.21334919333457947,95.3125,435,2625,64
42,1,0.1890874207019806,93.75,436,2625,64
42,1,0.03155168145895004,100.0,437,2625,64
42,1,0.19935688376426697,95.3125,438,2625,64
42,1,0.4601246118545532,89.0625,439,2625,64
42,1,0.1693849265575409,95.3125,440,2625,64
42,1,0.1534513235092163,96.875,441,2625,64
42,1,0.3326513171195984,92.1875,442,2625,64
42,1,0.21728187799453735,95.3125,443,2625,64
42,1,0.10697568953037262,96.875,444,2625,64
42,1,0.24712854623794556,93.75,445,2625,64
42,1,0.21152153611183167,93.75,446,2625,64
42,1,0.25793740153312683,90.625,447,2625,64
42,1,0.18653714656829834,92.1875,448,2625,64
42,1,0.1860068142414093,90.625,449,2625,64
42,1,0.10469312965869904,95.3125,450,2625,64
42,1,0.244068443775177,92.1875,451,2625,64
42,1,0.10716512799263,98.4375,452,2625,64
42,1,0.3025815784931183,87.5,453,2625,64
42,1,0.2450263649225235,92.1875,454,2625,64
42,1,0.13161158561706543,95.3125,455,2625,64
42,1,0.19271080195903778,95.3125,456,2625,64
42,1,0.19000206887722015,92.1875,457,2625,64
42,1,0.061543673276901245,95.3125,458,2625,64
42,1,0.1619672179222107,95.3125,459,2625,64
42,1,0.11549277603626251,96.875,460,2625,64
42,1,0.24893838167190552,92.1875,461,2625,64
42,1,0.1726810485124588,93.75,462,2625,64
42,1,0.2631194293498993,90.625,463,2625,64
42,1,0.07243680953979492,96.875,464,2625,64
42,1,0.04620086029171944,98.4375,465,2625,64
42,1,0.16708572208881378,95.3125,466,2625,64
42,1,0.404712051153183,92.1875,467,2625,64
42,1,0.2483261227607727,93.75,468,2625,64
42,1,0.3679961860179901,90.625,469,2625,64
42,1,0.2234669029712677,92.1875,470,2625,64
42,1,0.18119192123413086,96.875,471,2625,64
42,1,0.21980619430541992,95.3125,472,2625,64
42,1,0.2575877904891968,93.75,473,2625,64
42,1,0.1505601555109024,95.3125,474,2625,64
42,1,0.31614089012145996,90.625,475,2625,64
42,1,0.32047826051712036,92.1875,476,2625,64
42,1,0.2024206668138504,92.1875,477,2625,64
42,1,0.23958563804626465,90.625,478,2625,64
42,1,0.1794331669807434,93.75,479,2625,64
42,1,0.1338551789522171,95.3125,480,2625,64
42,1,0.17513303458690643,95.3125,481,2625,64
42,1,0.2149733006954193,95.3125,482,2625,64
42,1,0.30499017238616943,90.625,483,2625,64
42,1,0.19865724444389343,92.1875,484,2625,64
42,1,0.22319971024990082,93.75,485,2625,64
42,1,0.27243369817733765,90.625,486,2625,64
42,1,0.1549672782421112,95.3125,487,2625,64
42,1,0.2473149597644806,92.1875,488,2625,64
42,1,0.19023172557353973,95.3125,489,2625,64
42,1,0.06415922939777374,98.4375,490,2625,64
42,1,0.07470229268074036,98.4375,491,2625,64
42,1,0.1971982717514038,90.625,492,2625,64
42,1,0.3423358201980591,90.625,493,2625,64
42,1,0.25670456886291504,93.75,494,2625,64
42,1,0.2749689221382141,92.1875,495,2625,64
42,1,0.38026049733161926,92.1875,496,2625,64
42,1,0.3197837471961975,89.0625,497,2625,64
42,1,0.14351694285869598,93.75,498,2625,64
42,1,0.16996878385543823,93.75,499,2625,64
42,1,0.1815066635608673,95.3125,500,2625,64
42,1,0.1749349981546402,95.3125,501,2625,64
42,1,0.18389450013637543,95.3125,502,2625,64
42,1,0.11232033371925354,95.3125,503,2625,64
42,1,0.051163315773010254,100.0,504,2625,64
42,1,0.22803032398223877,92.1875,505,2625,64
42,1,0.22300517559051514,96.875,506,2625,64
42,1,0.17205247282981873,95.3125,507,2625,64
42,1,0.20866495370864868,96.875,508,2625,64
42,1,0.188827782869339,92.1875,509,2625,64
42,1,0.1054316908121109,93.75,510,2625,64
42,1,0.20745420455932617,93.75,511,2625,64
42,1,0.1815360188484192,93.75,512,2625,64
42,1,0.24702487885951996,90.625,513,2625,64
42,1,0.10845769941806793,96.875,514,2625,64
42,1,0.2171686738729477,93.75,515,2625,64
42,1,0.07404041290283203,96.875,516,2625,64
42,1,0.16661590337753296,95.3125,517,2625,64
42,1,0.14507392048835754,96.875,518,2625,64
42,1,0.06459952145814896,96.875,519,2625,64
42,1,0.08065743744373322,98.4375,520,2625,64
42,1,0.030024748295545578,100.0,521,2625,64
42,1,0.14361880719661713,95.3125,522,2625,64
42,1,0.25130710005760193,95.3125,523,2625,64
42,1,0.052768319845199585,96.875,524,2625,64
42,1,0.10445087403059006,96.875,525,2625,64
42,1,0.11332347244024277,93.75,526,2625,64
42,1,0.15235535800457,95.3125,527,2625,64
42,1,0.1976449191570282,95.3125,528,2625,64
42,1,0.35425490140914917,93.75,529,2625,64
42,1,0.15417194366455078,90.625,530,2625,64
42,1,0.2558942437171936,93.75,531,2625,64
42,1,0.016863927245140076,100.0,532,2625,64
42,1,0.167167067527771,95.3125,533,2625,64
42,1,0.07543717324733734,96.875,534,2625,64
42,1,0.4229229688644409,92.1875,535,2625,64
42,1,0.2753356099128723,92.1875,536,2625,64
42,1,0.14799347519874573,95.3125,537,2625,64
42,1,0.3232477605342865,90.625,538,2625,64
42,1,0.03745364397764206,98.4375,539,2625,64
42,1,0.22253799438476562,96.875,540,2625,64
42,1,0.11464317888021469,95.3125,541,2625,64
42,1,0.12865164875984192,96.875,542,2625,64
42,1,0.21521028876304626,96.875,543,2625,64
42,1,0.2620914876461029,92.1875,544,2625,64
42,1,0.4500068724155426,95.3125,545,2625,64
42,1,0.11501884460449219,96.875,546,2625,64
42,1,0.17029452323913574,92.1875,547,2625,64
42,1,0.11656294763088226,95.3125,548,2625,64
42,1,0.1727084517478943,93.75,549,2625,64
42,1,0.24767103791236877,90.625,550,2625,64
42,1,0.24288150668144226,92.1875,551,2625,64
42,1,0.2659705877304077,90.625,552,2625,64
42,1,0.10667744278907776,96.875,553,2625,64
42,1,0.16346485912799835,96.875,554,2625,64
42,1,0.6212620735168457,87.5,555,2625,64
42,1,0.3715139925479889,90.625,556,2625,64
42,1,0.10275136679410934,98.4375,557,2625,64
42,1,0.365167498588562,92.1875,558,2625,64
42,1,0.10815417766571045,95.3125,559,2625,64
42,1,0.22819215059280396,89.0625,560,2625,64
42,1,0.09650671482086182,96.875,561,2625,64
42,1,0.11951558291912079,96.875,562,2625,64
42,1,0.27862048149108887,93.75,563,2625,64
42,1,0.20278513431549072,93.75,564,2625,64
42,1,0.115741066634655,95.3125,565,2625,64
42,1,0.27368825674057007,93.75,566,2625,64
42,1,0.10906150937080383,95.3125,567,2625,64
42,1,0.18098436295986176,95.3125,568,2625,64
42,1,0.16666509211063385,96.875,569,2625,64
