2026-02-13 20:18:19 | INFO | Starting run with seed = 42 and Batch Size = 64
2026-02-13 20:18:19 | INFO | The Device is : cuda
2026-02-13 20:18:19 | INFO | Total Epochs = 3
2026-02-13 20:18:24 | INFO | Total iterations = 2625
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/2625| loss=2.302668| acc=4.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/2625| loss=2.286978| acc=17.19%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/2625| loss=2.004704| acc=18.75%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/2625| loss=1.815219| acc=34.38%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/2625| loss=1.402105| acc=56.25%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/2625| loss=1.246011| acc=62.50%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/2625| loss=1.015001| acc=64.06%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/2625| loss=1.038779| acc=56.25%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/2625| loss=0.858022| acc=73.44%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/2625| loss=1.026128| acc=64.06%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/2625| loss=1.209857| acc=53.12%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/2625| loss=0.638839| acc=78.12%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/2625| loss=0.892255| acc=73.44%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/2625| loss=1.113527| acc=60.94%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/2625| loss=0.537358| acc=79.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/2625| loss=0.786749| acc=79.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/2625| loss=0.709941| acc=70.31%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/2625| loss=0.633665| acc=78.12%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/2625| loss=0.505948| acc=79.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/2625| loss=0.721443| acc=79.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/2625| loss=0.852483| acc=76.56%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/2625| loss=0.472595| acc=82.81%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/2625| loss=0.586247| acc=79.69%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 24/2625| loss=0.622398| acc=85.94%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 25/2625| loss=0.792222| acc=78.12%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 26/2625| loss=0.476489| acc=85.94%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 27/2625| loss=0.561084| acc=76.56%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 28/2625| loss=0.538645| acc=81.25%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 29/2625| loss=0.619789| acc=76.56%
2026-02-13 20:18:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 30/2625| loss=0.578425| acc=78.12%
