2026-01-23 20:44:07 | INFO | Starting run 4 with seed = 4
2026-01-23 20:44:07 | INFO | Total Epochs = 3
2026-01-23 20:44:07 | INFO | Total iterations = 177
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/177| loss=2.307868 | acc=5.37%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/177| loss=2.265893 | acc=30.37%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/177| loss=2.230980 | acc=42.48%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/177| loss=2.177907 | acc=54.98%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/177| loss=2.129714 | acc=58.20%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/177| loss=2.069634 | acc=59.67%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/177| loss=1.985603 | acc=63.77%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/177| loss=1.899513 | acc=65.43%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/177| loss=1.817968 | acc=66.70%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/177| loss=1.706676 | acc=71.68%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/177| loss=1.606438 | acc=72.66%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/177| loss=1.519930 | acc=72.56%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/177| loss=1.385466 | acc=73.93%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/177| loss=1.282464 | acc=77.05%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/177| loss=1.210311 | acc=76.37%
2026-01-23 20:44:08 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/177| loss=1.141941 | acc=78.61%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/177| loss=1.011887 | acc=78.42%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/177| loss=0.943543 | acc=78.91%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/177| loss=0.886629 | acc=78.52%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/177| loss=0.796378 | acc=82.91%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/177| loss=0.776411 | acc=81.35%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/177| loss=0.715330 | acc=81.74%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/177| loss=0.700591 | acc=80.76%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 24/177| loss=0.686618 | acc=79.98%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 25/177| loss=0.589571 | acc=84.18%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 26/177| loss=0.616928 | acc=81.54%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 27/177| loss=0.565911 | acc=83.20%
2026-01-23 20:44:09 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 28/177| loss=0.518320 | acc=84.77%
