2026-02-12 18:53:29 | INFO | Starting run 1 with seed = 1
2026-02-12 18:53:29 | INFO | Total Epochs = 3
2026-02-12 18:53:30 | INFO | Total iterations = 177
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/177| loss=2.303600 | acc=5.76%
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/177| loss=2.269716 | acc=23.54%
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/177| loss=2.236255 | acc=33.98%
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/177| loss=2.193143 | acc=40.62%
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/177| loss=2.142449 | acc=43.95%
2026-02-12 18:53:31 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/177| loss=2.078538 | acc=48.83%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/177| loss=2.002272 | acc=53.61%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/177| loss=1.919899 | acc=56.05%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/177| loss=1.819171 | acc=62.40%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/177| loss=1.758820 | acc=65.72%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/177| loss=1.652601 | acc=66.31%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/177| loss=1.565445 | acc=67.19%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/177| loss=1.473853 | acc=70.12%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/177| loss=1.365695 | acc=73.93%
2026-02-12 18:53:32 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/177| loss=1.250238 | acc=76.76%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/177| loss=1.123174 | acc=78.32%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/177| loss=1.102013 | acc=77.54%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/177| loss=0.984789 | acc=80.27%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/177| loss=0.940449 | acc=79.59%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/177| loss=0.798969 | acc=82.81%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/177| loss=0.752902 | acc=83.69%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/177| loss=0.708313 | acc=84.47%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/177| loss=0.698740 | acc=82.52%
2026-02-12 18:53:33 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 24/177| loss=0.640274 | acc=83.40%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 25/177| loss=0.629379 | acc=83.30%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 26/177| loss=0.593184 | acc=83.59%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 27/177| loss=0.555313 | acc=86.04%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 28/177| loss=0.505255 | acc=87.21%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 29/177| loss=0.533532 | acc=84.08%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 30/177| loss=0.536627 | acc=83.20%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 31/177| loss=0.496258 | acc=87.30%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 32/177| loss=0.471141 | acc=86.43%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 33/177| loss=0.475825 | acc=86.43%
2026-02-12 18:53:34 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 34/177| loss=0.431265 | acc=87.21%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 35/177| loss=0.417129 | acc=87.60%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 36/177| loss=0.428877 | acc=87.79%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 37/177| loss=0.469451 | acc=87.11%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 38/177| loss=0.349950 | acc=89.06%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 39/177| loss=0.398320 | acc=88.09%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 40/177| loss=0.407560 | acc=87.21%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 41/177| loss=0.425235 | acc=87.30%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 42/177| loss=0.343400 | acc=90.53%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 43/177| loss=0.355198 | acc=89.45%
2026-02-12 18:53:35 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 44/177| loss=0.364576 | acc=89.84%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 45/177| loss=0.336336 | acc=89.45%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 46/177| loss=0.395203 | acc=88.38%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 47/177| loss=0.312929 | acc=90.72%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 48/177| loss=0.355547 | acc=90.43%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 49/177| loss=0.397710 | acc=89.45%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 50/177| loss=0.309741 | acc=91.02%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 51/177| loss=0.364839 | acc=88.28%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 52/177| loss=0.335602 | acc=90.43%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 53/177| loss=0.381338 | acc=89.26%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 54/177| loss=0.390406 | acc=88.48%
2026-02-12 18:53:36 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 55/177| loss=0.373259 | acc=89.06%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 56/177| loss=0.366968 | acc=89.16%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 57/177| loss=0.380884 | acc=89.65%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 58/177| loss=0.319739 | acc=91.50%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 59/177| loss=0.333477 | acc=89.97%
2026-02-12 18:53:37 | INFO | | The Epoch is Completed| epoch=1/3| loss=0.856530| acc=77.98%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 60/177| loss=0.336491 | acc=89.94%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 61/177| loss=0.320632 | acc=90.23%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 62/177| loss=0.295782 | acc=90.23%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 63/177| loss=0.293387 | acc=92.09%
2026-02-12 18:53:37 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 64/177| loss=0.323366 | acc=90.04%
2026-02-12 18:53:38 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 65/177| loss=0.319025 | acc=91.02%
2026-02-12 18:53:38 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 66/177| loss=0.307564 | acc=91.21%
