2026-02-13 17:26:19 | INFO | Starting run with seed = 42 and Batch Size = 1024
2026-02-13 17:26:19 | INFO | The Device is : cuda
2026-02-13 17:26:19 | INFO | Total Epochs = 3
2026-02-13 17:26:22 | INFO | Total iterations = 165
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/165| loss=2.303120| acc=10.16%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/165| loss=2.080712| acc=46.39%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/165| loss=1.569097| acc=49.51%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/165| loss=1.396268| acc=51.76%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/165| loss=1.209636| acc=61.04%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/165| loss=0.906543| acc=70.61%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/165| loss=0.773616| acc=74.41%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/165| loss=0.652975| acc=77.83%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/165| loss=0.614958| acc=78.32%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/165| loss=0.486593| acc=84.38%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/165| loss=0.478079| acc=85.55%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/165| loss=0.474322| acc=85.64%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/165| loss=0.464775| acc=86.52%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/165| loss=0.400246| acc=88.28%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/165| loss=0.379112| acc=88.38%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/165| loss=0.433951| acc=86.52%
2026-02-13 17:26:22 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/165| loss=0.386678| acc=87.60%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/165| loss=0.317008| acc=88.96%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/165| loss=0.331496| acc=90.14%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/165| loss=0.376196| acc=87.99%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/165| loss=0.281552| acc=91.50%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/165| loss=0.286565| acc=91.02%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/165| loss=0.263713| acc=92.58%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 24/165| loss=0.283426| acc=91.11%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 25/165| loss=0.267866| acc=91.89%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 26/165| loss=0.246083| acc=92.68%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 27/165| loss=0.222730| acc=93.07%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 28/165| loss=0.256823| acc=92.77%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 29/165| loss=0.225836| acc=94.04%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 30/165| loss=0.187454| acc=94.43%
2026-02-13 17:26:23 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 31/165| loss=0.203733| acc=94.34%
