2026-02-13 20:17:02 | INFO | MLP Implementation with JAX From scratch.
2026-02-13 20:17:02 | INFO | JAX devices: [CudaDevice(id=0)]
2026-02-13 20:17:02 | INFO | JAX backend: gpu
2026-02-13 20:17:02 | INFO | Straring run 42 with Seed = 42 and Batch Size=1024
2026-02-13 20:17:02 | INFO | Total Epochs = 3
2026-02-13 20:17:05 | INFO | Total iterations = 165
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/165| loss=2.406686 | acc=9.96%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/165| loss=2.402227 | acc=10.06%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/165| loss=2.414942 | acc=9.77%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/165| loss=2.359853 | acc=12.21%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/165| loss=2.367374 | acc=9.47%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/165| loss=2.350667 | acc=12.79%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/165| loss=2.324712 | acc=14.55%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/165| loss=2.306452 | acc=13.48%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/165| loss=2.291076 | acc=17.68%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/165| loss=2.289986 | acc=16.80%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/165| loss=2.278225 | acc=18.95%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/165| loss=2.249092 | acc=20.90%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/165| loss=2.243987 | acc=19.92%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/165| loss=2.243502 | acc=23.54%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/165| loss=2.219641 | acc=24.22%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/165| loss=2.222284 | acc=23.83%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/165| loss=2.224981 | acc=22.66%
2026-02-13 20:17:15 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/165| loss=2.176492 | acc=27.44%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/165| loss=2.190679 | acc=26.56%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/165| loss=2.177321 | acc=25.98%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/165| loss=2.157373 | acc=29.00%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/165| loss=2.164395 | acc=29.59%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/165| loss=2.145521 | acc=28.52%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 24/165| loss=2.131823 | acc=30.57%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 25/165| loss=2.128012 | acc=29.98%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 26/165| loss=2.104362 | acc=34.77%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 27/165| loss=2.081339 | acc=35.64%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 28/165| loss=2.120409 | acc=31.05%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 29/165| loss=2.093942 | acc=35.25%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 30/165| loss=2.083487 | acc=36.04%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 31/165| loss=2.057990 | acc=36.33%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 32/165| loss=2.056177 | acc=37.99%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 33/165| loss=2.049201 | acc=37.79%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 34/165| loss=2.045860 | acc=37.89%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 35/165| loss=2.032940 | acc=38.38%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 36/165| loss=2.028738 | acc=39.45%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 37/165| loss=2.006245 | acc=41.60%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 38/165| loss=2.007792 | acc=41.21%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 39/165| loss=2.007777 | acc=40.82%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 40/165| loss=1.972492 | acc=44.53%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 41/165| loss=2.000251 | acc=41.80%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 42/165| loss=1.955539 | acc=44.24%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 43/165| loss=1.961098 | acc=44.34%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 44/165| loss=1.929555 | acc=45.51%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 45/165| loss=1.919343 | acc=46.97%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 46/165| loss=1.931687 | acc=48.63%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 47/165| loss=1.915814 | acc=46.68%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 48/165| loss=1.917607 | acc=48.24%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 49/165| loss=1.887411 | acc=46.97%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 50/165| loss=1.929808 | acc=44.63%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 51/165| loss=1.858787 | acc=51.27%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 52/165| loss=1.879442 | acc=49.71%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 53/165| loss=1.862913 | acc=52.05%
2026-02-13 20:17:16 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 54/165| loss=1.859225 | acc=50.00%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 55/165| loss=1.851892 | acc=50.21%
2026-02-13 20:17:25 | INFO | | The Epoch is Completedseed=42 | batch=1024| epoch=1/3| loss=2.108306| Acc=32.41%| Test_Acc=51.46%| Val Acc=49.21%| First Steady Time=19.13681983947754| Steady Epoch Time=None
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 56/165| loss=1.847031 | acc=52.25%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 57/165| loss=1.840314 | acc=52.83%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 58/165| loss=1.830118 | acc=52.25%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 59/165| loss=1.830476 | acc=53.12%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 60/165| loss=1.798256 | acc=56.64%
2026-02-13 20:17:25 | INFO | | An Iteration is Completed| epoch=2/3 | Iteration = 61/165| loss=1.827293 | acc=51.27%
