2026-02-13 17:24:09 | INFO | MLP Implementation with JAX From scratch.
2026-02-13 17:24:09 | INFO | JAX devices: [CudaDevice(id=0)]
2026-02-13 17:24:09 | INFO | JAX backend: gpu
2026-02-13 17:24:09 | INFO | Straring run 42 with Seed = 42 and Batch Size=256
2026-02-13 17:24:09 | INFO | Total Epochs = 3
2026-02-13 17:24:12 | INFO | Total iterations = 657
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 1/657| loss=2.427434 | acc=9.77%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 2/657| loss=2.396380 | acc=9.38%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 3/657| loss=2.361228 | acc=11.33%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 4/657| loss=2.331705 | acc=14.06%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 5/657| loss=2.323090 | acc=15.23%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 6/657| loss=2.310841 | acc=11.72%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 7/657| loss=2.328882 | acc=14.84%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 8/657| loss=2.335831 | acc=14.84%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 9/657| loss=2.328562 | acc=12.50%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 10/657| loss=2.293666 | acc=13.28%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 11/657| loss=2.302130 | acc=17.97%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 12/657| loss=2.273787 | acc=18.75%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 13/657| loss=2.195104 | acc=25.00%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 14/657| loss=2.252491 | acc=20.31%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 15/657| loss=2.225322 | acc=23.05%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 16/657| loss=2.197573 | acc=24.61%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 17/657| loss=2.216632 | acc=24.22%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 18/657| loss=2.216706 | acc=24.22%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 19/657| loss=2.195787 | acc=28.91%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 20/657| loss=2.163482 | acc=28.52%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 21/657| loss=2.146197 | acc=27.73%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 22/657| loss=2.185206 | acc=25.39%
2026-02-13 17:24:21 | INFO | | An Iteration is Completed| epoch=1/3 | Iteration = 23/657| loss=2.163640 | acc=29.30%
