Seed,Epoch,Loss,Accuracy,Iteration,Total_iter,Batch_Size
42,1,1.0409457683563232,70.3125,200,2625,64
42,1,0.9759633541107178,75.0,201,2625,64
42,1,1.2192564010620117,71.875,202,2625,64
42,1,0.8615239262580872,85.9375,203,2625,64
42,1,0.8016064167022705,87.5,204,2625,64
42,1,0.9733631610870361,73.4375,205,2625,64
42,1,0.9574533700942993,81.25,206,2625,64
42,1,1.0186610221862793,76.5625,207,2625,64
42,1,0.8304914236068726,82.8125,208,2625,64
42,1,0.8941032886505127,76.5625,209,2625,64
42,1,1.167236089706421,70.3125,210,2625,64
42,1,0.7879757881164551,89.0625,211,2625,64
42,1,0.8082684278488159,84.375,212,2625,64
42,1,0.890886664390564,82.8125,213,2625,64
42,1,0.9243337512016296,81.25,214,2625,64
42,1,0.8698091506958008,78.125,215,2625,64
42,1,1.0285143852233887,73.4375,216,2625,64
42,1,0.9059364795684814,73.4375,217,2625,64
42,1,0.946623682975769,84.375,218,2625,64
42,1,0.7306424379348755,95.3125,219,2625,64
42,1,0.7831065654754639,87.5,220,2625,64
42,1,0.8912839889526367,71.875,221,2625,64
42,1,0.8368371725082397,79.6875,222,2625,64
42,1,0.9153755903244019,78.125,223,2625,64
42,1,0.8909285068511963,79.6875,224,2625,64
42,1,0.9059551954269409,76.5625,225,2625,64
42,1,0.8108917474746704,82.8125,226,2625,64
42,1,0.674928605556488,84.375,227,2625,64
42,1,0.8617200255393982,78.125,228,2625,64
42,1,0.8766655921936035,82.8125,229,2625,64
42,1,0.9652344584465027,76.5625,230,2625,64
42,1,0.779678463935852,85.9375,231,2625,64
42,1,0.7376846075057983,90.625,232,2625,64
42,1,0.8764877319335938,79.6875,233,2625,64
42,1,0.8485379219055176,81.25,234,2625,64
42,1,0.8616855144500732,82.8125,235,2625,64
42,1,0.9898289442062378,70.3125,236,2625,64
42,1,0.7984785437583923,82.8125,237,2625,64
42,1,1.0003736019134521,76.5625,238,2625,64
42,1,0.8038698434829712,82.8125,239,2625,64
42,1,0.8721303343772888,85.9375,240,2625,64
42,1,0.6950361728668213,87.5,241,2625,64
42,1,0.982781708240509,71.875,242,2625,64
42,1,0.9754495620727539,78.125,243,2625,64
42,1,0.7817614674568176,82.8125,244,2625,64
42,1,0.8151236176490784,84.375,245,2625,64
42,1,0.8123193979263306,81.25,246,2625,64
42,1,0.7145522832870483,92.1875,247,2625,64
42,1,0.7840555310249329,84.375,248,2625,64
42,1,0.78191077709198,82.8125,249,2625,64
42,1,0.8779132962226868,73.4375,250,2625,64
42,1,0.8814504146575928,78.125,251,2625,64
42,1,0.80403071641922,82.8125,252,2625,64
42,1,0.7242310643196106,85.9375,253,2625,64
42,1,0.7905781269073486,81.25,254,2625,64
42,1,0.8887522220611572,81.25,255,2625,64
42,1,0.8687798976898193,87.5,256,2625,64
42,1,0.7640772461891174,84.375,257,2625,64
42,1,0.787110447883606,82.8125,258,2625,64
42,1,0.949684739112854,73.4375,259,2625,64
42,1,0.797193169593811,84.375,260,2625,64
42,1,0.8386027812957764,82.8125,261,2625,64
42,1,0.7667837142944336,82.8125,262,2625,64
42,1,0.7745252251625061,87.5,263,2625,64
42,1,0.8011318445205688,89.0625,264,2625,64
42,1,0.6112990379333496,87.5,265,2625,64
42,1,0.899547815322876,78.125,266,2625,64
42,1,0.8170903325080872,84.375,267,2625,64
42,1,0.9373747110366821,79.6875,268,2625,64
42,1,0.9468075633049011,78.125,269,2625,64
42,1,0.7386770844459534,87.5,270,2625,64
42,1,0.7610042095184326,84.375,271,2625,64
42,1,0.7170941829681396,87.5,272,2625,64
42,1,0.772998034954071,81.25,273,2625,64
42,1,0.7054774761199951,84.375,274,2625,64
42,1,0.8281584978103638,82.8125,275,2625,64
42,1,0.6716924905776978,89.0625,276,2625,64
42,1,0.6403586268424988,84.375,277,2625,64
42,1,0.7248486280441284,82.8125,278,2625,64
42,1,0.8590425848960876,82.8125,279,2625,64
42,1,0.6786391735076904,84.375,280,2625,64
42,1,0.6374447345733643,87.5,281,2625,64
42,1,0.8890611529350281,76.5625,282,2625,64
42,1,0.7441121339797974,84.375,283,2625,64
42,1,0.7184428572654724,85.9375,284,2625,64
42,1,0.8842600584030151,73.4375,285,2625,64
42,1,0.6282225847244263,89.0625,286,2625,64
42,1,0.6956479549407959,82.8125,287,2625,64
42,1,0.8237686157226562,84.375,288,2625,64
42,1,0.7297139167785645,85.9375,289,2625,64
42,1,0.6532533168792725,87.5,290,2625,64
42,1,0.5922149419784546,87.5,291,2625,64
42,1,0.773859977722168,79.6875,292,2625,64
42,1,0.7364166975021362,81.25,293,2625,64
42,1,0.8493809103965759,76.5625,294,2625,64
42,1,0.8532153367996216,79.6875,295,2625,64
42,1,0.7459619045257568,78.125,296,2625,64
42,1,0.5402288436889648,90.625,297,2625,64
42,1,0.676782488822937,84.375,298,2625,64
42,1,0.5911350250244141,90.625,299,2625,64
42,1,0.6083563566207886,95.3125,300,2625,64
42,1,0.7012242674827576,82.8125,301,2625,64
42,1,0.9188752770423889,70.3125,302,2625,64
42,1,0.7276148200035095,87.5,303,2625,64
42,1,0.6351915597915649,85.9375,304,2625,64
42,1,0.6757429838180542,84.375,305,2625,64
42,1,0.7795242667198181,78.125,306,2625,64
42,1,0.7761340737342834,84.375,307,2625,64
42,1,0.8753939867019653,79.6875,308,2625,64
42,1,0.732470691204071,81.25,309,2625,64
42,1,0.7417380213737488,79.6875,310,2625,64
42,1,0.8713003993034363,73.4375,311,2625,64
42,1,0.8259038925170898,78.125,312,2625,64
42,1,0.7166785597801208,85.9375,313,2625,64
42,1,0.7749663591384888,81.25,314,2625,64
42,1,0.7309189438819885,78.125,315,2625,64
42,1,0.7606019973754883,79.6875,316,2625,64
42,1,0.7653030157089233,81.25,317,2625,64
42,1,0.5168142318725586,87.5,318,2625,64
42,1,0.7415259480476379,82.8125,319,2625,64
42,1,0.6662795543670654,87.5,320,2625,64
42,1,0.6800991296768188,82.8125,321,2625,64
42,1,0.8134982585906982,75.0,322,2625,64
42,1,0.645449161529541,90.625,323,2625,64
42,1,0.7624735236167908,87.5,324,2625,64
42,1,0.7038255929946899,85.9375,325,2625,64
42,1,0.5954229235649109,85.9375,326,2625,64
42,1,0.7606433629989624,78.125,327,2625,64
42,1,0.5532082319259644,90.625,328,2625,64
42,1,0.8337517976760864,82.8125,329,2625,64
42,1,0.6874285936355591,81.25,330,2625,64
42,1,0.7553876638412476,82.8125,331,2625,64
42,1,0.6077262163162231,84.375,332,2625,64
42,1,0.701474130153656,87.5,333,2625,64
42,1,0.7221479415893555,84.375,334,2625,64
42,1,0.6034982204437256,90.625,335,2625,64
42,1,0.4665675163269043,95.3125,336,2625,64
42,1,0.7537989616394043,79.6875,337,2625,64
42,1,0.7715010643005371,87.5,338,2625,64
42,1,0.6549504399299622,85.9375,339,2625,64
42,1,0.6215667128562927,85.9375,340,2625,64
42,1,0.6686584949493408,87.5,341,2625,64
42,1,0.6726577281951904,81.25,342,2625,64
42,1,0.5447355508804321,90.625,343,2625,64
42,1,0.74339759349823,82.8125,344,2625,64
42,1,0.6235053539276123,85.9375,345,2625,64
42,1,0.4426969885826111,89.0625,346,2625,64
42,1,0.6393008828163147,85.9375,347,2625,64
42,1,0.6357065439224243,85.9375,348,2625,64
42,1,0.6504950523376465,85.9375,349,2625,64
42,1,0.6565417051315308,84.375,350,2625,64
42,1,0.7169622778892517,75.0,351,2625,64
42,1,0.6212767958641052,87.5,352,2625,64
42,1,0.6543501615524292,82.8125,353,2625,64
42,1,0.6918836832046509,81.25,354,2625,64
42,1,0.7312740087509155,82.8125,355,2625,64
42,1,0.6271517872810364,84.375,356,2625,64
42,1,0.6412767171859741,84.375,357,2625,64
42,1,0.6253561973571777,85.9375,358,2625,64
42,1,0.6088799238204956,89.0625,359,2625,64
42,1,0.5725359916687012,87.5,360,2625,64
42,1,0.7117718458175659,81.25,361,2625,64
42,1,0.5687304735183716,87.5,362,2625,64
42,1,0.5623096823692322,90.625,363,2625,64
42,1,0.5799915790557861,81.25,364,2625,64
42,1,0.66147780418396,85.9375,365,2625,64
42,1,0.7911550998687744,81.25,366,2625,64
42,1,0.6217712163925171,85.9375,367,2625,64
42,1,0.623884379863739,90.625,368,2625,64
42,1,0.6086487174034119,84.375,369,2625,64
42,1,0.7537329196929932,84.375,370,2625,64
42,1,0.7271790504455566,81.25,371,2625,64
42,1,0.5643603801727295,87.5,372,2625,64
42,1,0.7353596687316895,81.25,373,2625,64
42,1,0.5398645401000977,84.375,374,2625,64
42,1,0.5610920190811157,89.0625,375,2625,64
42,1,0.5933014154434204,82.8125,376,2625,64
42,1,0.6466085910797119,82.8125,377,2625,64
42,1,0.6217661499977112,89.0625,378,2625,64
42,1,0.6054444313049316,84.375,379,2625,64
42,1,0.773188591003418,78.125,380,2625,64
42,1,0.5782272219657898,84.375,381,2625,64
42,1,0.6429763436317444,82.8125,382,2625,64
42,1,0.6768535375595093,79.6875,383,2625,64
42,1,0.5562625527381897,89.0625,384,2625,64
42,1,0.5805727243423462,84.375,385,2625,64
42,1,0.736940860748291,79.6875,386,2625,64
42,1,0.6981357336044312,84.375,387,2625,64
42,1,0.5699392557144165,85.9375,388,2625,64
42,1,0.6065658926963806,81.25,389,2625,64
42,1,0.7648223638534546,78.125,390,2625,64
42,1,0.5012483596801758,92.1875,391,2625,64
42,1,0.7589154243469238,82.8125,392,2625,64
42,1,0.6483209133148193,85.9375,393,2625,64
42,1,0.8144347667694092,70.3125,394,2625,64
42,1,0.48999592661857605,92.1875,395,2625,64
42,1,0.375217080116272,93.75,396,2625,64
42,1,0.4867830276489258,93.75,397,2625,64
42,1,0.5500165224075317,90.625,398,2625,64
42,1,0.5533109903335571,87.5,399,2625,64
42,1,0.6243274211883545,79.6875,400,2625,64
42,1,0.5583398342132568,87.5,401,2625,64
42,1,0.5616647005081177,82.8125,402,2625,64
42,1,0.6540161371231079,84.375,403,2625,64
42,1,0.5948624014854431,85.9375,404,2625,64
42,1,0.393596887588501,93.75,405,2625,64
42,1,0.5017725229263306,85.9375,406,2625,64
42,1,0.5764925479888916,82.8125,407,2625,64
42,1,0.4964362680912018,89.0625,408,2625,64
42,1,0.5612882375717163,84.375,409,2625,64
42,1,0.550270676612854,90.625,410,2625,64
42,1,0.7299413681030273,84.375,411,2625,64
42,1,0.4646002948284149,89.0625,412,2625,64
42,1,0.6809412240982056,84.375,413,2625,64
42,1,0.6623761057853699,79.6875,414,2625,64
42,1,0.6396112442016602,84.375,415,2625,64
42,1,0.6730180978775024,85.9375,416,2625,64
42,1,0.5527676343917847,87.5,417,2625,64
42,1,0.5339584946632385,85.9375,418,2625,64
42,1,0.47381407022476196,85.9375,419,2625,64
42,1,0.5161841511726379,82.8125,420,2625,64
42,1,0.7126701474189758,79.6875,421,2625,64
42,1,0.7688829898834229,81.25,422,2625,64
42,1,0.5308564901351929,85.9375,423,2625,64
42,1,0.6104641556739807,84.375,424,2625,64
42,1,0.7298920154571533,84.375,425,2625,64
42,1,0.4376673698425293,89.0625,426,2625,64
42,1,0.6990569829940796,78.125,427,2625,64
42,1,0.5067952275276184,87.5,428,2625,64
42,1,0.6871058940887451,82.8125,429,2625,64
42,1,0.5600656270980835,87.5,430,2625,64
42,1,0.6003152132034302,87.5,431,2625,64
42,1,0.44492393732070923,93.75,432,2625,64
42,1,0.5707595944404602,85.9375,433,2625,64
42,1,0.7540712356567383,76.5625,434,2625,64
42,1,0.5512264966964722,84.375,435,2625,64
42,1,0.645152747631073,82.8125,436,2625,64
42,1,0.5344776511192322,85.9375,437,2625,64
42,1,0.6580080389976501,84.375,438,2625,64
42,1,0.6195473670959473,79.6875,439,2625,64
42,1,0.755198061466217,79.6875,440,2625,64
42,1,0.5910601615905762,82.8125,441,2625,64
42,1,0.6529854536056519,85.9375,442,2625,64
42,1,0.5658223628997803,85.9375,443,2625,64
42,1,0.6411330699920654,85.9375,444,2625,64
42,1,0.5094833374023438,90.625,445,2625,64
42,1,0.7782738208770752,75.0,446,2625,64
42,1,0.46973103284835815,89.0625,447,2625,64
42,1,0.5561752915382385,84.375,448,2625,64
42,1,0.666702926158905,85.9375,449,2625,64
42,1,0.40356889367103577,92.1875,450,2625,64
42,1,0.5868864059448242,84.375,451,2625,64
42,1,0.34869229793548584,93.75,452,2625,64
42,1,0.4971292018890381,92.1875,453,2625,64
42,1,0.48708829283714294,92.1875,454,2625,64
42,1,0.5479404926300049,85.9375,455,2625,64
42,1,0.5562543272972107,81.25,456,2625,64
42,1,0.5610963702201843,85.9375,457,2625,64
42,1,0.535899817943573,82.8125,458,2625,64
42,1,0.4511356055736542,92.1875,459,2625,64
42,1,0.5725805163383484,82.8125,460,2625,64
42,1,0.6545515060424805,81.25,461,2625,64
42,1,0.6382311582565308,84.375,462,2625,64
42,1,0.44671630859375,90.625,463,2625,64
42,1,0.530194878578186,85.9375,464,2625,64
42,1,0.43676939606666565,92.1875,465,2625,64
42,1,0.6464464664459229,84.375,466,2625,64
42,1,0.5297040939331055,89.0625,467,2625,64
42,1,0.6429155468940735,84.375,468,2625,64
42,1,0.4059702754020691,93.75,469,2625,64
42,1,0.5315220355987549,85.9375,470,2625,64
42,1,0.5238608717918396,85.9375,471,2625,64
42,1,0.6816981434822083,82.8125,472,2625,64
42,1,0.3541489243507385,93.75,473,2625,64
42,1,0.46739116311073303,85.9375,474,2625,64
42,1,0.4857803285121918,90.625,475,2625,64
42,1,0.5185827016830444,84.375,476,2625,64
42,1,0.4868429899215698,87.5,477,2625,64
42,1,0.5870487689971924,81.25,478,2625,64
42,1,0.5278521180152893,85.9375,479,2625,64
42,1,0.6880695819854736,87.5,480,2625,64
42,1,0.4966021776199341,84.375,481,2625,64
42,1,0.4378167986869812,90.625,482,2625,64
42,1,0.3088204860687256,95.3125,483,2625,64
42,1,0.6398295760154724,81.25,484,2625,64
42,1,0.5929150581359863,84.375,485,2625,64
42,1,0.573111891746521,82.8125,486,2625,64
42,1,0.4346224069595337,90.625,487,2625,64
42,1,0.5605388879776001,82.8125,488,2625,64
42,1,0.3723459243774414,92.1875,489,2625,64
42,1,0.6280230283737183,84.375,490,2625,64
42,1,0.5011932849884033,85.9375,491,2625,64
42,1,0.7801313996315002,75.0,492,2625,64
42,1,0.4659574329853058,87.5,493,2625,64
42,1,0.36311429738998413,92.1875,494,2625,64
42,1,0.4762495458126068,87.5,495,2625,64
42,1,0.5757619142532349,89.0625,496,2625,64
42,1,0.4197351932525635,92.1875,497,2625,64
42,1,0.5064619183540344,92.1875,498,2625,64
42,1,0.4725662171840668,89.0625,499,2625,64
42,1,0.5267443656921387,87.5,500,2625,64
42,1,0.38610273599624634,92.1875,501,2625,64
42,1,0.4037747383117676,87.5,502,2625,64
42,1,0.5460106134414673,84.375,503,2625,64
42,1,0.4853832721710205,87.5,504,2625,64
42,1,0.8700048327445984,78.125,505,2625,64
42,1,0.46040743589401245,92.1875,506,2625,64
42,1,0.5393899083137512,92.1875,507,2625,64
42,1,0.569180428981781,84.375,508,2625,64
42,1,0.580392599105835,85.9375,509,2625,64
42,1,0.6182143688201904,87.5,510,2625,64
42,1,0.43707746267318726,90.625,511,2625,64
42,1,0.35423874855041504,95.3125,512,2625,64
42,1,0.6073224544525146,81.25,513,2625,64
42,1,0.4363488256931305,90.625,514,2625,64
42,1,0.32891201972961426,95.3125,515,2625,64
42,1,0.6077228784561157,84.375,516,2625,64
42,1,0.44593340158462524,90.625,517,2625,64
42,1,0.639873743057251,82.8125,518,2625,64
42,1,0.5247949361801147,85.9375,519,2625,64
42,1,0.4141806662082672,89.0625,520,2625,64
42,1,0.45017704367637634,87.5,521,2625,64
42,1,0.40303462743759155,90.625,522,2625,64
42,1,0.5062543153762817,87.5,523,2625,64
42,1,0.5734773278236389,89.0625,524,2625,64
42,1,0.41070544719696045,93.75,525,2625,64
42,1,0.45574161410331726,87.5,526,2625,64
42,1,0.6067326664924622,87.5,527,2625,64
42,1,0.39763155579566956,90.625,528,2625,64
42,1,0.3562512695789337,96.875,529,2625,64
42,1,0.43003761768341064,92.1875,530,2625,64
42,1,0.41708996891975403,90.625,531,2625,64
42,1,0.5499075651168823,89.0625,532,2625,64
42,1,0.5042035579681396,90.625,533,2625,64
42,1,0.5122443437576294,87.5,534,2625,64
42,1,0.5133180618286133,87.5,535,2625,64
42,1,0.4805980622768402,90.625,536,2625,64
42,1,0.48676741123199463,84.375,537,2625,64
42,1,0.5110499262809753,82.8125,538,2625,64
42,1,0.5214062333106995,81.25,539,2625,64
42,1,0.4257925748825073,92.1875,540,2625,64
42,1,0.5980054140090942,82.8125,541,2625,64
42,1,0.49449098110198975,92.1875,542,2625,64
42,1,0.4370937645435333,89.0625,543,2625,64
42,1,0.47099363803863525,89.0625,544,2625,64
42,1,0.5182923674583435,84.375,545,2625,64
42,1,0.27698567509651184,95.3125,546,2625,64
42,1,0.4208531379699707,90.625,547,2625,64
42,1,0.6016440987586975,82.8125,548,2625,64
42,1,0.4631807208061218,90.625,549,2625,64
42,1,0.5930920243263245,82.8125,550,2625,64
42,1,0.3984038531780243,90.625,551,2625,64
42,1,0.5381070971488953,87.5,552,2625,64
42,1,0.5765737295150757,82.8125,553,2625,64
42,1,0.5830954909324646,85.9375,554,2625,64
42,1,0.45738697052001953,89.0625,555,2625,64
42,1,0.5058035850524902,85.9375,556,2625,64
42,1,0.38237130641937256,92.1875,557,2625,64
42,1,0.5810715556144714,89.0625,558,2625,64
42,1,0.3827284574508667,90.625,559,2625,64
42,1,0.4120120406150818,85.9375,560,2625,64
42,1,0.5488393306732178,84.375,561,2625,64
42,1,0.2938101887702942,93.75,562,2625,64
42,1,0.4883708357810974,85.9375,563,2625,64
42,1,0.5852473974227905,85.9375,564,2625,64
42,1,0.3951943814754486,90.625,565,2625,64
42,1,0.4550687074661255,92.1875,566,2625,64
42,1,0.4437902867794037,87.5,567,2625,64
42,1,0.7443627119064331,78.125,568,2625,64
42,1,0.5364704728126526,90.625,569,2625,64
42,1,0.6039160490036011,82.8125,570,2625,64
42,1,0.4817768931388855,84.375,571,2625,64
42,1,0.5169434547424316,85.9375,572,2625,64
