framework,seed,batch_size,first_epoch_time_s,steady_epoch_time,final_test_acc,final_training_acc
jax,42,64,26.353750944137573,9.330962419509888,0.920714259147644,92.6998696405293
jax,42,256,20.812450885772705,2.2125227451324463,0.87628573179245,87.17298523187914
jax,42,1024,19.155183792114258,0.7396411895751953,0.7621428370475769,72.94237397096377
torch,42,64,3.5518438816070557,2.908342123031616,0.9638571428571429
torch,42,256,0.7767977714538574,1.0058107376098633,0.9727142857142858
torch,42,1024,0.4396815299987793,0.42133378982543945,0.9714285714285714
